corpus	type token ratio	words	unique words	sentences	paragraphs	av word len	av non func word len	av words per sent	av words per para	the	be	to	of	and	a	in	that	have	I	it	for	not	on	with	he	as	you	do	at	this	but	his	by	from	they	we	say	her	she	or	an	will	my	one	all	would	there	their	what	so	up	out	if	about	who	get	which	go	me	when	make	can	like	time	no	just	him	know	take	people	into	year	your	good	some	could	them	see	other	than	then	now	look	only	come	its	over	think	also	back	after	use	two	how	our	work	first	well	way	even	new	want	because	any	these	give	day	most	us	.	?	!	,	;	:	-	--	“	”	’	'	''	non func words	tags	bigram	trigram
charles_dickens.a_tale_of_two_cities.0014	0.256997	6288.000000	1616.000000	214.000000	133.000000	4.353690	5.230163	34.822430	56.323308	59.79643765903308	5.407124681933842	30.693384223918574	33.396946564885496	37.213740458015266	17.493638676844785	19.87913486005089	16.06234096692112	4.770992366412214	13.040712468193384	11.60941475826972	8.110687022900763	7.315521628498728	6.520356234096692	9.064885496183205	16.380407124681934	6.520356234096692	8.110687022900763	2.2264631043256995	6.520356234096692	5.8842239185750635	4.770992366412214	17.493638676844785	4.452926208651399	4.293893129770993	3.498727735368957	0.15903307888040713	1.272264631043257	1.4312977099236641	0.0	3.498727735368957	3.0216284987277353	2.8625954198473282	3.1806615776081424	3.498727735368957	3.657760814249364	2.8625954198473282	3.0216284987277353	3.498727735368957	2.385496183206107	4.770992366412214	0.7951653944020356	3.0216284987277353	2.0674300254452924	0.7951653944020356	3.657760814249364	0.15903307888040713	4.134860050890585	1.1132315521628497	1.5903307888040712	3.1806615776081424	0.31806615776081426	0.7951653944020356	0.7951653944020356	2.703562340966921	4.611959287531806	0.0	8.905852417302798	1.1132315521628497	1.1132315521628497	2.0674300254452924	1.7493638676844785	0.47709923664122134	1.7493638676844785	1.272264631043257	1.9083969465648853	2.0674300254452924	4.770992366412214	0.6361323155216285	0.9541984732824427	0.7951653944020356	0.7951653944020356	1.4312977099236641	0.15903307888040713	0.7951653944020356	1.272264631043257	1.1132315521628497	0.7951653944020356	0.31806615776081426	0.15903307888040713	0.7951653944020356	1.4312977099236641	0.0	0.7951653944020356	0.47709923664122134	1.1132315521628497	0.0	0.15903307888040713	1.1132315521628497	1.272264631043257	0.7951653944020356	0.6361323155216285	0.0	0.6361323155216285	2.703562340966921	1.5903307888040712	0.31806615776081426	1.272264631043257	0.9541984732824427	0.47709923664122134	25.22812667740204	4.965110037573806	3.8915727321524423	75.55018786902845	4.965110037573806	2.147074610842727	0.0	3.8915727321524423	15.566290928609769	14.358561460010735	5.636070853462158	0.0	0.0	to was i had not is be s darnay have so were said been which	NN IN DT JJ VBD PRP RB CC NNS VB VBN TO PRP$ VBG VBP	of-the in-the to-the he-had mr.-lorry that-he of-his in-his charles-darnay i-am on-the to-be it-was in-a had-been	said-mr.-lorry monsieur-heretofore-the heretofore-the-marquis said-charles-darnay i-am-sorry he-had-been you-are-a that-i-have that-he-had it-in-the my-dear-charles i-am-a and-it-was of-the-earth it-and-that
charles_dickens.a_tale_of_two_cities.0015	0.259278	6063.000000	1572.000000	242.000000	143.000000	4.330200	5.289867	30.132231	51.202797	64.98433118918028	4.2883061190829626	22.925944252020454	30.183077684314693	42.88306119082962	23.585683654956295	24.575292759360053	12.699983506514927	5.937654626422563	9.401286491835725	9.401286491835725	5.607784924954642	4.618175820550882	5.607784924954642	12.205178954313046	13.854527461652648	7.257133432294244	9.566221342569683	2.1441530595414813	7.422068283028204	4.783110671284842	4.783110671284842	11.710374402111166	4.453240969816922	4.948045522018802	3.9584364176150424	0.32986970146792016	1.4844136566056407	5.607784924954642	2.6389576117433613	2.1441530595414813	2.9688273132112815	1.9792182088075212	3.1337621639452413	2.6389576117433613	6.102589477156523	2.474022761009401	4.618175820550882	3.2986970146792016	5.442850074220683	3.463631865413162	1.4844136566056407	3.793501566881082	1.814283358073561	0.8246742536698004	2.803892462477321	0.4948045522018803	2.474022761009401	0.32986970146792016	3.2986970146792016	1.9792182088075212	0.16493485073396008	1.6493485073396008	1.3194788058716806	1.1545439551377206	3.628566716147122	0.16493485073396008	6.597394029358403	1.814283358073561	0.6597394029358403	1.4844136566056407	3.1337621639452413	0.16493485073396008	2.1441530595414813	0.6597394029358403	1.6493485073396008	2.474022761009401	3.1337621639452413	0.9896091044037606	0.9896091044037606	2.474022761009401	1.3194788058716806	1.6493485073396008	1.3194788058716806	0.16493485073396008	1.3194788058716806	1.814283358073561	1.1545439551377206	0.32986970146792016	0.6597394029358403	1.1545439551377206	0.32986970146792016	0.0	1.6493485073396008	1.4844136566056407	0.6597394029358403	0.8246742536698004	1.3194788058716806	1.1545439551377206	0.4948045522018803	0.6597394029358403	0.6597394029358403	0.16493485073396008	0.16493485073396008	1.6493485073396008	1.9792182088075212	0.16493485073396008	0.4948045522018803	0.4948045522018803	1.1545439551377206	28.7986834887548	6.308283049917718	5.896873285792649	79.67635765222161	4.662643993417444	1.9199122325836533	0.0	3.8398244651673066	16.319253976961054	16.182117388919366	4.936917169500823	0.0	0.0	to was i had were have what is not there defarge s be mr. lorry	NN IN DT VBD JJ PRP CC RB NNS VB VBN PRP$ TO VBG VBP	of-the in-the mr.-lorry and-the at-the from-the to-the with-the of-a with-a and-a to-be on-the in-a he-had	the-ghost-of said-mr.-lorry *-*-* he-made-shoes the-prison-of prison-of-la five-paces-by paces-by-four by-four-and four-and-a of-the-city made-shoes-he shoes-he-made into-the-courtyard the-window-and
charles_dickens.a_tale_of_two_cities.0016	0.260115	6451.000000	1678.000000	281.000000	122.000000	4.377306	5.351562	27.149466	62.745902	67.12137653077042	6.355603782359324	23.71725313904821	28.83273911021547	41.0789024957371	16.89660517749186	19.99689970547202	13.951325375910711	3.72035343357619	4.805456518369245	13.951325375910711	7.285692140753372	7.44070686715238	6.200589055960316	8.370795225546427	15.501472639900792	10.38598666873353	3.72035343357619	0.9300883583940475	7.130677414354364	3.255309254379166	6.6656332351573395	12.866222291117657	4.49542706557123	4.0303828863742055	4.49542706557123	1.3951325375910713	0.46504417919702373	10.541001395132538	6.6656332351573395	3.255309254379166	2.325220895985119	2.325220895985119	5.270500697566269	3.875368159975198	5.735544876763292	2.7902650751821425	4.650441791970238	2.6352503487831345	1.705161990389087	4.49542706557123	1.0851030847930554	1.860176716788095	1.705161990389087	0.1550147263990079	3.255309254379166	0.46504417919702373	4.0303828863742055	0.3100294527980158	1.2401178111920632	3.100294527980158	0.1550147263990079	1.0851030847930554	0.9300883583940475	3.875368159975198	3.875368159975198	0.0	6.975662687955356	1.0851030847930554	0.46504417919702373	1.0851030847930554	2.4802356223841264	0.46504417919702373	1.0851030847930554	2.0151914431871027	2.94527980158115	2.6352503487831345	2.4802356223841264	2.170206169586111	0.6200589055960316	1.550147263990079	1.550147263990079	1.860176716788095	0.1550147263990079	1.3951325375910713	0.6200589055960316	1.2401178111920632	1.550147263990079	0.3100294527980158	0.46504417919702373	0.3100294527980158	0.0	0.3100294527980158	1.3951325375910713	0.1550147263990079	0.6200589055960316	0.46504417919702373	1.0851030847930554	1.0851030847930554	0.7750736319950395	0.1550147263990079	0.6200589055960316	0.0	0.3100294527980158	0.6200589055960316	1.550147263990079	0.1550147263990079	3.100294527980158	0.6200589055960316	0.6200589055960316	32.24537947306331	3.6702057936820025	4.587757242102503	77.72971555905099	8.257963035784506	1.8351028968410013	0.0	3.539127015336217	9.568750819242364	9.568750819242364	3.4080482369904312	0.0	0.0	to was had not were be i been there so which time one s have	NN IN DT VBD JJ PRP RB CC NNS VBN PRP$ VB TO VBG MD	of-the in-the he-had to-the it-was had-been the-doctor and-the in-his to-be madame-defarge on-the to-her at-the that-the	it-was-the the-doctor-had not-my-business it-was-not of-the-time liberty-equality-fraternity equality-fraternity-or fraternity-or-death la-la-la loo-loo-loo charles-evrémonde-called evrémonde-called-darnay on-madame-defarge said-madame-defarge wife-and-mother
charles_dickens.a_tale_of_two_cities.0017	0.250632	5937.000000	1488.000000	256.000000	154.000000	4.264612	5.107301	28.433594	47.571429	57.77328617146707	6.2321037561057775	22.401886474650496	28.465554994104767	31.834259727134917	21.222839818089945	16.67508842849924	12.295772275560047	5.221492336196732	15.49604177193869	9.095502779181405	7.916456122620851	4.884621862893717	5.221492336196732	9.263938015832913	12.464207512211555	11.285160855651002	13.980124642075122	2.358093313121105	7.916456122620851	3.705575206333165	3.3687047330301496	13.643254168772108	4.884621862893717	4.04244567963618	5.38992757284824	2.358093313121105	1.34748189321206	10.10611419909045	3.8740104429846727	3.5371399696816574	2.02122283981809	1.8527876031665824	3.2002694963786427	3.2002694963786427	4.884621862893717	1.6843523665150748	2.5265285497726127	3.3687047330301496	3.705575206333165	4.210880916287687	1.6843523665150748	3.2002694963786427	2.5265285497726127	1.010611419909045	3.8740104429846727	0.0	3.3687047330301496	1.1790466565605524	4.210880916287687	1.6843523665150748	0.8421761832575374	1.010611419909045	0.67374094660603	1.6843523665150748	4.04244567963618	0.67374094660603	8.253326595923868	2.1896580764695974	0.5053057099545225	1.6843523665150748	2.5265285497726127	0.0	4.547751389590703	2.1896580764695974	0.67374094660603	1.5159171298635674	2.8633990230756274	1.010611419909045	1.1790466565605524	1.8527876031665824	2.02122283981809	3.3687047330301496	1.010611419909045	0.8421761832575374	2.02122283981809	0.8421761832575374	1.8527876031665824	0.5053057099545225	0.0	0.67374094660603	1.8527876031665824	0.0	1.34748189321206	0.8421761832575374	0.67374094660603	0.0	1.34748189321206	1.010611419909045	1.34748189321206	0.336870473303015	0.336870473303015	1.010611419909045	0.5053057099545225	1.1790466565605524	1.34748189321206	0.5053057099545225	0.336870473303015	0.67374094660603	0.336870473303015	31.597746943261438	5.770023354856436	5.907404863305399	78.30745981590879	5.907404863305399	1.3738150844896277	0.0	3.9840637450199203	20.74460777579338	20.74460777579338	10.028850116774281	0.0	0.0	to i was had said mr. s pross miss be is have not were so	NN IN DT JJ VBD PRP RB CC VB PRP$ NNS VBN TO VBP VBG	of-the miss-pross in-the to-the he-had mr.-lorry mr.-barsad with-the to-be at-the mr.-cruncher in-his and-the as-he in-a	said-miss-pross of-the-republic and-to-the to-be-the the-name-of the-good-republican good-republican-brutus republican-brutus-of brutus-of-antiquity cried-miss-pross mr.-lorry-s mr.-barsad-i out-of-the evrémonde-called-darnay the-doctor-s
charles_dickens.a_tale_of_two_cities.0018	0.260928	5948.000000	1552.000000	262.000000	162.000000	4.180565	4.994800	28.099237	45.870370	47.91526563550774	5.379959650302623	23.70544720914593	26.731674512441156	33.62474781439139	23.70544720914593	17.989240080699396	15.635507733691997	6.893073301950235	18.997982515131135	17.14862138533961	6.724949562878279	7.73369199731002	4.875588433086752	9.583053127101547	16.47612642905178	7.901815736381978	15.803631472763955	2.5218560860793544	8.23806321452589	3.026227303295225	3.194351042367182	14.96301277740417	3.194351042367182	2.8581035642232684	1.5131136516476125	1.008742434431742	1.6812373907195697	3.5305985205110963	1.6812373907195697	1.8493611297915267	3.194351042367182	1.8493611297915267	4.539340954942838	3.6987222595830533	3.86684599865501	3.194351042367182	5.379959650302623	1.1768661735036987	2.5218560860793544	5.043712172158709	1.8493611297915267	3.86684599865501	5.716207128446537	1.3449899125756557	2.017484868863484	0.504371217215871	3.026227303295225	1.6812373907195697	4.034969737726968	3.86684599865501	0.504371217215871	2.5218560860793544	2.3537323470073974	1.008742434431742	4.203093476798924	0.3362474781439139	8.406186953597848	0.8406186953597848	1.008742434431742	1.008742434431742	1.5131136516476125	0.0	4.034969737726968	2.3537323470073974	0.504371217215871	1.8493611297915267	3.3624747814391394	1.8493611297915267	0.504371217215871	1.3449899125756557	1.8493611297915267	2.017484868863484	2.017484868863484	0.504371217215871	0.6724949562878278	1.008742434431742	1.6812373907195697	1.5131136516476125	0.0	1.1768661735036987	0.6724949562878278	0.16812373907195696	1.008742434431742	1.5131136516476125	0.504371217215871	0.3362474781439139	0.504371217215871	1.008742434431742	1.6812373907195697	1.1768661735036987	0.0	0.504371217215871	0.3362474781439139	1.1768661735036987	0.8406186953597848	0.16812373907195696	1.1768661735036987	0.16812373907195696	0.6724949562878278	30.83401249660418	6.112469437652813	4.88997555012225	79.32627003531648	6.519967400162999	1.6299918500407498	0.0	4.754142895952187	22.548220592230372	22.41238793806031	13.039934800325998	0.0	0.0	to i was mr. said not have had carton s there lorry is be so	NN IN DT JJ PRP VBD RB VB CC NNS PRP$ VBP VBN TO VBG	of-the in-the mr.-lorry to-the don-t mr.-cruncher and-the sydney-carton the-spy i-have with-a if-it it-was of-his he-was	if-it-wos said-the-spy said-mr.-lorry mr.-lorry-s it-wos-so even-if-it it-was-a it-s-not don-t-say t-say-it say-it-is to-you-sir one-of-the believeth-in-me he-had-been
charles_dickens.a_tale_of_two_cities.0019	0.227702	6570.000000	1496.000000	290.000000	140.000000	4.045205	4.800303	26.924138	55.978571	62.10045662100457	4.870624048706241	28.767123287671232	27.397260273972602	32.724505327245055	19.7869101978691	19.178082191780824	18.72146118721461	5.0228310502283104	36.073059360730596	13.546423135464233	6.8493150684931505	6.392694063926941	4.5662100456621	8.67579908675799	7.610350076103501	8.67579908675799	4.718417047184171	1.5220700152207	6.8493150684931505	6.2404870624048705	5.47945205479452	11.11111111111111	4.10958904109589	4.41400304414003	3.0441400304414	2.73972602739726	0.6088280060882801	11.719939117199392	6.697108066971081	1.9786910197869103	2.28310502283105	1.82648401826484	15.67732115677321	3.1963470319634704	3.5007610350076104	2.4353120243531206	4.870624048706241	1.9786910197869103	3.3485540334855406	3.65296803652968	1.82648401826484	1.82648401826484	2.5875190258751903	0.91324200913242	3.0441400304414	0.15220700152207003	1.82648401826484	0.0	7.762557077625571	4.26179604261796	0.91324200913242	1.36986301369863	0.76103500761035	1.9786910197869103	3.3485540334855406	0.15220700152207003	6.2404870624048705	1.36986301369863	0.15220700152207003	0.91324200913242	1.5220700152207	1.2176560121765603	1.6742770167427703	1.2176560121765603	1.36986301369863	2.8919330289193304	3.3485540334855406	2.28310502283105	1.5220700152207	1.2176560121765603	2.28310502283105	0.91324200913242	0.30441400304414007	0.45662100456621	0.6088280060882801	0.6088280060882801	0.91324200913242	0.15220700152207003	0.30441400304414007	0.76103500761035	0.76103500761035	0.45662100456621	1.9786910197869103	0.76103500761035	2.28310502283105	0.30441400304414007	1.82648401826484	0.0	0.0	0.45662100456621	0.0	0.15220700152207003	0.0	0.6088280060882801	2.5875190258751903	0.15220700152207003	1.82648401826484	0.6088280060882801	2.13089802130898	35.47643442622951	3.201844262295082	3.329918032786885	75.94774590163934	5.251024590163934	0.6403688524590163	0.0	4.354508196721311	15.753073770491802	1.9211065573770492	12.679303278688526	0.0	0.0	i to was had ‘ not is * have were be there said when brother	NN IN DT VBD JJ PRP RB PRP$ CC VB VBN NNS TO VBP VBG	of-the in-the *-* i-had to-the that-i i-was it-was was-a there-was at-the as-i the-boy of-my on-the	*-*-* said-i-‘ one-of-the it-in-the of-the-bed there-was-a of-the-year ‘-my-husband my-husband-my husband-my-father my-father-and father-and-my and-my-brother the-younger-brother the-elder-brother
charles_dickens.a_tale_of_two_cities.0020	0.236331	6072.000000	1435.000000	299.000000	150.000000	4.156950	4.981544	24.632107	49.386667	46.1133069828722	6.093544137022398	28.985507246376812	19.598155467720684	36.72595520421607	18.774703557312254	15.974967061923584	15.974967061923584	7.740447957839262	15.810276679841897	20.092226613965742	7.575757575757576	6.4229249011857705	6.258234519104084	7.905138339920948	25.691699604743082	8.399209486166008	9.7167325428195	1.976284584980237	5.270092226613966	5.105401844532279	5.928853754940711	16.304347826086957	3.952569169960474	3.952569169960474	4.776021080368906	1.8115942028985508	1.3175230566534915	19.268774703557312	3.129117259552042	3.458498023715415	0.9881422924901185	4.117259552042161	5.434782608695652	2.635046113306983	4.446640316205534	2.9644268774703555	3.458498023715415	2.635046113306983	2.9644268774703555	4.776021080368906	2.635046113306983	2.4703557312252964	3.129117259552042	0.32938076416337286	1.3175230566534915	0.49407114624505927	3.458498023715415	1.152832674571805	3.2938076416337285	3.952569169960474	0.6587615283267457	1.4822134387351777	1.152832674571805	2.635046113306983	4.281949934123847	0.16469038208168643	10.375494071146246	2.1409749670619234	1.152832674571805	0.6587615283267457	1.3175230566534915	0.16469038208168643	1.152832674571805	2.1409749670619234	0.9881422924901185	3.129117259552042	2.7997364953886694	1.3175230566534915	0.6587615283267457	0.6587615283267457	2.4703557312252964	2.30566534914361	1.152832674571805	0.8234519104084321	1.6469038208168643	0.6587615283267457	1.4822134387351777	1.152832674571805	0.16469038208168643	1.152832674571805	1.976284584980237	0.0	1.8115942028985508	1.3175230566534915	0.6587615283267457	0.8234519104084321	1.152832674571805	0.9881422924901185	0.6587615283267457	1.4822134387351777	0.49407114624505927	0.0	0.16469038208168643	1.4822134387351777	1.8115942028985508	0.32938076416337286	1.3175230566534915	0.0	0.6587615283267457	35.709436524100475	4.0733197556008145	7.603530210454854	75.89952477936185	5.431093007467752	1.4935505770536321	0.0	3.801765105227427	17.651052274270196	17.651052274270196	6.245756958587916	0.0	0.0	to i had was is have not be so s when were father defarge said	NN IN PRP DT VBD JJ RB VB CC PRP$ NNS VBN TO VBP MD	he-had in-the of-the her-father mr.-lorry i-have it-was to-the it-is with-a that-he to-her as-he don-t have-observed	i-have-observed have-observed-his her-father-s he-had-been that-he-had her-father-had and-her-father it-is-a it-was-not observed-his-face have-observed-her is-that-so. that-so.-it so.-it-is it-is-so
charles_dickens.a_tale_of_two_cities.0021	0.256146	5532.000000	1417.000000	293.000000	181.000000	4.242769	5.070530	23.552901	38.403315	50.433839479392624	8.315256688358641	24.765003615328993	21.691973969631235	30.549530007230658	18.43817787418655	18.076644974692698	11.749819233550253	6.688358640636298	18.43817787418655	18.980477223427332	6.326825741142444	9.038322487346349	5.242227042660882	11.207519884309471	11.569052783803325	5.603759942154736	12.472885032537961	2.8922631959508314	7.049891540130152	5.96529284164859	5.422993492407809	14.099783080260304	2.530730296456978	3.2537960954446854	1.9884309472161967	3.4345625451916124	0.7230657989877078	8.857556037599421	5.242227042660882	2.530730296456978	2.8922631959508314	4.1576283441793205	6.869125090383225	2.8922631959508314	2.1691973969631237	3.0730296456977584	6.146059291395517	1.9884309472161967	3.2537960954446854	3.6153289949385394	1.6268980477223427	4.8806941431670285	3.9768618944323935	0.5422993492407809	3.4345625451916124	0.7230657989877078	1.9884309472161967	1.265365148228489	4.8806941431670285	2.1691973969631237	0.18076644974692696	2.7114967462039044	1.9884309472161967	2.3499638467100508	5.603759942154736	0.18076644974692696	7.411424439624005	1.265365148228489	1.6268980477223427	0.5422993492407809	1.6268980477223427	0.0	3.2537960954446854	1.6268980477223427	1.0845986984815619	0.7230657989877078	3.2537960954446854	1.6268980477223427	0.9038322487346349	0.5422993492407809	1.4461315979754157	2.7114967462039044	1.9884309472161967	0.9038322487346349	1.6268980477223427	1.6268980477223427	1.265365148228489	1.265365148228489	0.3615328994938539	1.4461315979754157	1.8076644974692697	0.18076644974692696	0.7230657989877078	0.7230657989877078	1.4461315979754157	0.0	0.5422993492407809	0.9038322487346349	1.6268980477223427	0.3615328994938539	0.7230657989877078	0.0	0.18076644974692696	1.8076644974692697	1.6268980477223427	0.5422993492407809	0.7230657989877078	1.4461315979754157	2.8922631959508314	36.22663382118534	8.839298652369221	8.259672511230256	76.94537023619766	8.54948558179974	1.1592522822779308	0.0	2.4634110998406027	25.213737139544993	25.213737139544993	5.506448340820171	0.0	0.0	to i is was not be have there said are had hand carton madame has	NN IN DT JJ PRP RB VBD VB CC PRP$ NNS VBP TO VBN VBZ	of-the in-the it-is to-the madame-defarge i-am the-prisoner it-was and-the in-a i-have with-the with-a to-be his-hand	said-madame-defarge i-am-not we-are-pursued in-his-breast of-the-republic the-vengeance-and said-miss-pross never-no-more what-is-it i-have-no there-is-no this-of-mine at-the-table hand-in-his with-his-hand
charles_dickens.a_tale_of_two_cities.0022	0.268820	4490.000000	1207.000000	205.000000	110.000000	4.141871	4.933777	26.575610	49.781818	55.902004454342986	5.3452115812917596	26.280623608017816	27.616926503340757	38.084632516703785	18.93095768374165	21.82628062360802	14.476614699331849	4.231625835189309	20.489977728285076	12.694877505567929	6.6815144766147	7.349665924276169	5.122494432071269	7.12694877505568	6.458797327394209	7.12694877505568	9.13140311804009	1.55902004454343	6.013363028953229	5.3452115812917596	4.8997772828507795	5.122494432071269	4.231625835189309	3.34075723830735	5.567928730512249	1.3363028953229399	0.44543429844098	19.376391982182625	12.249443207126948	3.78619153674833	2.4498886414253898	4.4543429844097995	5.3452115812917596	3.11804008908686	3.34075723830735	1.1135857461024499	6.013363028953229	3.78619153674833	4.008908685968819	4.8997772828507795	2.2271714922048997	3.56347438752784	4.4543429844097995	1.3363028953229399	2.89532293986637	0.89086859688196	2.6726057906458798	2.6726057906458798	6.23608017817372	1.1135857461024499	0.44543429844098	2.2271714922048997	1.1135857461024499	2.0044543429844097	4.008908685968819	0.44543429844098	4.008908685968819	2.6726057906458798	0.6681514476614699	0.89086859688196	2.0044543429844097	0.0	2.0044543429844097	1.55902004454343	1.78173719376392	2.0044543429844097	2.0044543429844097	5.567928730512249	2.0044543429844097	2.2271714922048997	2.6726057906458798	1.55902004454343	1.1135857461024499	0.6681514476614699	1.78173719376392	0.6681514476614699	0.44543429844098	1.1135857461024499	0.0	1.3363028953229399	0.22271714922049	0.22271714922049	2.0044543429844097	0.22271714922049	0.22271714922049	0.22271714922049	1.55902004454343	0.6681514476614699	1.55902004454343	0.6681514476614699	0.22271714922049	0.22271714922049	0.0	1.55902004454343	1.55902004454343	0.22271714922049	0.89086859688196	0.22271714922049	0.6681514476614699	32.856093979441994	4.038179148311307	7.709251101321586	77.27606461086637	6.240822320117474	2.0190895741556534	0.0	2.2026431718061676	18.53891336270191	17.804698972099853	7.158590308370044	0.0	0.0	to i miss is pross was not there are defarge said see be madame s	NN IN DT JJ PRP RB CC VBD VB NNS PRP$ VBP TO VBZ VBN	miss-pross of-the in-the madame-defarge said-miss i-see mr.-cruncher i-am on-the to-the at-the and-the with-a see-her to-be	said-miss-pross in-the-streets said-madame-defarge said-mr.-cruncher miss-pross-s you-shall-not i-see-the i-see-her along-the-streets miss-pross-and madame-defarge-was madame-defarge-s i-know-that the-other-s to-see-her
charles_dickens.great_expectations.0000	0.250332	6020.000000	1507.000000	266.000000	124.000000	4.032392	4.765697	27.406015	59.032258	44.85049833887044	4.651162790697675	22.259136212624583	21.59468438538206	39.53488372093023	25.747508305647838	12.790697674418604	14.285714285714285	3.488372093023256	32.05980066445183	12.790697674418604	6.146179401993355	2.159468438538206	8.970099667774086	10.963455149501662	8.637873754152825	9.634551495016611	10.631229235880399	1.3289036544850499	9.30232558139535	2.990033222591362	3.1561461794019934	10.132890365448505	5.647840531561462	3.986710963455149	2.3255813953488373	0.9966777408637872	1.495016611295681	3.1561461794019934	5.813953488372093	2.6578073089700998	1.495016611295681	0.16611295681063123	15.282392026578073	1.6611295681063123	2.6578073089700998	1.495016611295681	3.3222591362126246	1.8272425249169435	4.152823920265781	3.654485049833887	4.651162790697675	4.8172757475083055	4.318936877076412	1.8272425249169435	2.159468438538206	1.8272425249169435	3.820598006644518	0.4983388704318936	13.289036544850498	3.1561461794019934	1.1627906976744187	0.4983388704318936	1.9933554817275745	2.6578073089700998	2.491694352159468	1.1627906976744187	4.485049833887043	1.3289036544850499	0.16611295681063123	0.8305647840531561	2.3255813953488373	0.0	2.6578073089700998	0.33222591362126247	1.3289036544850499	1.495016611295681	1.1627906976744187	0.4983388704318936	0.8305647840531561	1.3289036544850499	2.491694352159468	2.491694352159468	0.4983388704318936	0.6644518272425249	0.8305647840531561	0.6644518272425249	2.3255813953488373	0.8305647840531561	0.6644518272425249	0.9966777408637872	1.495016611295681	0.33222591362126247	0.8305647840531561	0.33222591362126247	1.8272425249169435	0.16611295681063123	0.6644518272425249	0.6644518272425249	2.3255813953488373	0.4983388704318936	0.33222591362126247	0.0	0.6644518272425249	1.3289036544850499	0.4983388704318936	0.4983388704318936	0.33222591362126247	0.9966777408637872	0.9966777408637872	34.97942386831276	3.292181069958848	6.035665294924554	78.4636488340192	5.349794238683128	0.411522633744856	0.0	0.0	16.46090534979424	16.46090534979424	12.757201646090534	0.0	0.0	i to was joe chapter had said s man be what t which were have	NN IN DT VBD JJ PRP RB CC PRP$ NNS VB VBG TO VBN VBP	i-was of-the in-the my-sister mrs.-joe i-had on-the to-the young-man it-was the-man at-me as-i and-i that-i	said-the-man that-young-man bread-and-butter he-tilted-me and-that-the i-saw-the tilted-me-again [-illustration-] my-father-s me-by-the at-that-time i-couldn-t the-man-with let-to-live heart-and-liver
charles_dickens.great_expectations.0001	0.255270	6499.000000	1659.000000	260.000000	132.000000	4.124327	4.901631	30.276923	59.893939	56.00861671026312	3.0773965225419295	25.080781658716727	25.38852131097092	35.390060009232194	22.15725496230189	14.617633482074165	11.847976611786429	6.462532697338052	27.850438529004464	11.232497307278043	6.770272349592245	4.000615479304508	7.078012001846438	10.46314817664256	16.310201569472227	8.616710263117403	9.232189567625788	1.6925680873980613	7.078012001846438	3.846745653177412	5.0777042621941835	12.925065394676103	3.0773965225419295	2.923526696414833	3.539006000923219	3.539006000923219	0.9232189567625788	1.6925680873980613	0.9232189567625788	2.1541775657793507	1.8464379135251576	0.4616094783812894	10.309278350515465	2.000307739652254	5.23157408832128	4.154485305431605	4.000615479304508	2.308047391906447	3.231266348669026	3.6928758270503153	3.3851361747961226	2.7696568702877364	6.154793045083859	1.6925680873980613	2.000307739652254	0.7693491306354824	3.3851361747961226	0.9232189567625788	8.770580089244499	4.462224957685797	0.4616094783812894	0.1538698261270965	2.461917218033544	2.1541775657793507	4.462224957685797	0.7693491306354824	6.462532697338052	0.9232189567625788	1.3848284351438682	0.4616094783812894	2.1541775657793507	0.1538698261270965	1.6925680873980613	1.0770887828896754	2.1541775657793507	1.230958609016772	2.923526696414833	1.230958609016772	1.0770887828896754	1.8464379135251576	2.1541775657793507	3.231266348669026	0.7693491306354824	1.0770887828896754	0.9232189567625788	0.307739652254193	1.5386982612709648	1.230958609016772	0.1538698261270965	1.0770887828896754	1.230958609016772	0.307739652254193	1.230958609016772	0.9232189567625788	1.230958609016772	0.0	0.615479304508386	1.230958609016772	0.7693491306354824	1.0770887828896754	0.307739652254193	0.9232189567625788	0.7693491306354824	1.3848284351438682	0.9232189567625788	0.7693491306354824	1.5386982612709648	0.615479304508386	1.5386982612709648	29.217479674796746	5.08130081300813	5.716463414634147	78.2520325203252	4.954268292682927	0.6351626016260162	0.0	0.0	18.419715447154474	18.419715447154474	13.71951219512195	0.0	0.0	i to was had joe said s have mr. when mrs. not there were pumblechook	NN IN DT VBD JJ PRP RB CC VB PRP$ NNS TO VBN VBG VBP	of-the mrs.-joe my-sister in-the i-had mr.-pumblechook he-was on-the the-sergeant in-a i-was to-the it-was and-i for-the	as-if-he said-mr.-pumblechook and-all-the if-he-had joe-and-i said-my-sister the-leg-of leg-of-the of-the-table said-the-sergeant he-would-have was-going-to returned-the-sergeant that-he-had i-should-have
